index,Unnamed: 0,Ingredient,Text,Recipe_Index,Rating,Quantity,Unit
519,709,butter,5.0 cups unsalted butter,Misc_1,,5.0,cup
520,710,butter,0.8 cup 1 stick unsalted butter,Misc_10,,0.8,cup
521,711,butter,2.66666666667  2.66666666667 /4 cups unsalted butter,Misc_100,,2.666666667,cup
522,712,butter,"39.0 tablespoons of butter, melted and cooled",Misc_101,,2.4375,cup
523,713,butter,4.0 cup 240 g of unsalted butter,Misc_102,,4.0,cup
524,714,butter,"1.33333333333 cups butter, softened",Misc_103,,1.333333333,cup
525,715,butter,"0.8 cup 1 stick/4 oz./125 g unsalted butter, at room temperature",Misc_104,,0.8,cup
526,716,butter,"1.33333333333 cup 2 sticks unsalted butter, at room temperature",Misc_106,,1.333333333,cup
527,717,butter,"1.0 cup unsalted butter, at room temperature",Misc_108,,1.0,cup
528,718,butter,2.0 cups butter,Misc_109,,2.0,cup
529,719,butter,"0.8 cup 2 sticks butter, softened",Misc_11,,0.8,cup
530,720,butter,"12.0 ounces unsalted butter, soft but cool, about 65Â°f 18Â°c",Misc_110,,1.5,cup
531,721,butter,"1.06666666667 cup unsalted butter , melted and cooled at least 10 minutes 226g",Misc_111,,1.066666667,cup
532,722,butter,1.14285714286 cup salted butter/softened at room temperature,Misc_113,,1.142857143,cup
533,723,butter,"2.4 sticks 12 tablespoons unsalted butter, at room temperature",Misc_114,,0.15,cup
534,724,butter,"1.0 cup unsalted butter see notes below, room temperature",Misc_12,,1.0,cup
535,725,butter,"1.33333333333 cup 2 sticks unsalted butter, room temperature",Misc_13,,1.333333333,cup
536,726,butter,"1.06666666667 cup unsalted butter , melted and cooled at least 10 minutes 226g",Misc_15,,1.066666667,cup
537,727,butter,1.5 cups land o lakesÂ® butter softened,Misc_17,,1.5,cup
538,728,butter,"0.666666666667 cup unsalted butter, right from the fridge, or at room temperature",Misc_18,,0.666666667,cup
539,729,butter,1.5 cup unsalted butter melted and then cooled for at least 5 minutes* 226g,Misc_19,,1.5,cup
540,730,butter,4.0 ounces butter 4.0 ounces/1 stick,Misc_2,,0.5,cup
541,731,butter,"4.0 sticks 1 cup unsalted butter, softened",Misc_20,,4.0,cup
542,732,butter,16.0 ounces unsalted butter,Misc_21,,2.0,cup
543,733,butter,"0.5 pound 2 sticks cold unsalted butter, cut into small pieces",Misc_22,,0.00390625,cup
544,734,butter,"0.666666666667 cup butter, softened",Misc_24,,0.666666667,cup
545,735,butter,"2.0 cup butter, softened",Misc_26,,2.0,cup
546,736,butter,"32.0 tablespoons 230 grams unsalted butter, at room temperature 2 sticks",Misc_27,,2.0,cup
547,737,butter,"32.0 tablespoons 230 grams unsalted butter, at room temperature 2 sticks",Misc_28,,2.0,cup
548,738,butter,"16.0 tablespoons 1 1/2 sticks butter, melted and cooled for 5 minutes",Misc_29,,1.0,cup
549,739,butter,"14.6666666667 tablespoons/150 grams unsalted butter, melted",Misc_3,,0.916666667,cup
550,740,butter,"2.4 cup unsalted butter, melted",Misc_30,,2.4,cup
551,741,butter,0.4 cup butter,Misc_31,,0.4,cup
552,742,butter,"2.0 cup butter 1/2 cup melted,  1/2 cup softened",Misc_32,,2.0,cup
553,743,butter,"0.96 cup butter unsalted, melted",Misc_33,,0.96,cup
554,744,butter,3.42857142857 cup 8 oz/240g butter,Misc_34,,3.428571429,cup
555,745,butter,"0.923076923077 cup 1 stick salted butter, softened",Misc_35,,0.923076923,cup
556,746,butter,1.875 cups real unsalted butter,Misc_36,,1.875,cup
557,747,butter,"2.13333333333 cups butter, softened",Misc_38,,2.133333333,cup
558,748,butter,"0.8 cup butter 2 sticks , softened",Misc_39,,0.8,cup
559,749,butter,"1.0 cup 2 sticks 226 grams unsalted butter, room temperature",Misc_40,,1.0,cup
560,750,butter,"0.6 cup 1 stick salted butter, very soft",Misc_41,,0.6,cup
561,751,butter,"1.6 cup butter, softened",Misc_42,,1.6,cup
562,752,butter,"1.26315789474 cup 230 grams unsalted butter, softened to room temperature",Misc_43,,1.263157895,cup
563,753,butter,24.0 tablespoons butter 1 1/2 sticks melted and cooled until warm,Misc_44,,1.5,cup
564,754,butter,1.33333333333 cup countryside creamery unsalted butter softened,Misc_45,,1.333333333,cup
565,755,butter,0.666666666667 cup butter softened,Misc_46,,0.666666667,cup
566,756,butter,"0.571428571429 cup butter, softened",Misc_47,,0.571428571,cup
567,757,butter,"0.666666666667 cup unsalted butter, right from the fridge, or at room temperature",Misc_48,,0.666666667,cup
568,758,butter,"2.0 	cups 2 1/2 sticks butter, at room temperature",Misc_49,,2.0,cup
569,759,butter,"11.6363636364 ounces butter, softened",Misc_5,,1.454545455,cup
570,760,butter,"2.0 	cup 2 sticks unsalted butter, room temperature",Misc_50,,2.0,cup
571,761,butter,"8.53333333333 	ounces unsalted butter, at room temperature",Misc_51,,1.066666667,cup
572,762,butter,"1.92 	sticks 8 ounces; 1.92 1.92 6 grams unsalted butter, cut into chunks, at room temperature",Misc_52,,0.24,cup
573,763,butter,42.0 	tablespoons unsalted butter 1 3/4 sticks,Misc_53,,2.625,cup
574,764,butter,"1.14285714286 cup unsalted butter, room temperature",Misc_55,,1.142857143,cup
575,765,butter,"28.0 tablespoons butter, melted",Misc_6,,1.75,cup
576,766,butter,2.0 cup butter softened,Misc_62,,2.0,cup
577,767,butter,"1.77777777778 cup 2 sticks unsalted butter, softened",Misc_63,,1.777777778,cup
578,768,butter,"1.2 cup 2 sticks lightly salted butter, at room temperature",Misc_64,,1.2,cup
579,769,butter,1.0 cup softened butter,Misc_65,,1.0,cup
580,770,butter,1.0 cup 113 g butter,Misc_68,,1.0,cup
581,771,butter,"12.8 ounces butter, softened",Misc_7,,1.6,cup
582,772,butter,"1.33333333333 cup butter, softened to cool room temperature not overly warm or melty",Misc_70,,1.333333333,cup
583,773,butter,1.0 cup room temperature unsalted butter,Misc_73,,1.0,cup
584,774,butter,"1.77777777778 cup unsalted butter, melted and cooled slightly",Misc_75,,1.777777778,cup
585,775,butter,"2.0 cup unsalted butter, cold",Misc_76,,2.0,cup
586,776,butter,10.2857142857 ounces butter,Misc_77,,1.285714286,cup
587,777,butter,"2.57142857143 cup unsalted butter, softened 1 1/2 sticks",Misc_79,,2.571428571,cup
588,778,butter,0.872727272727 cup butter,Misc_8,,0.872727273,cup
589,779,butter,"2.0 cup 1 1/2 sticks unsalted butter, melted",Misc_81,,2.0,cup
590,780,butter,1.71428571429 cup butter melted,Misc_82,,1.714285714,cup
591,781,butter,0.75 cup butter softened,Misc_83,,0.75,cup
592,782,butter,44.3076923077 tbsp unsalted butter,Misc_84,,2.769230769,cup
593,783,butter,0.666666666667 cup unsalted butter at room temperature,Misc_85,,0.666666667,cup
594,784,butter,"2.0 cup butter, softened to room temperature",Misc_86,,2.0,cup
595,785,butter,"1.71428571429 cup, 1 stick, butter",Misc_89,,1.714285714,cup
596,786,butter,"4.8 â2 cups unsalted butter, softened",Misc_90,,4.8,cup
597,787,butter,"1.0 cup 2 sticks unsalted butter, melted and cooled",Misc_91,,1.0,cup
598,788,butter,1.33333333333 cup butter,Misc_93,,1.333333333,cup
599,789,butter,1.66666666667 cups 284g unsalted butter,Misc_94,,1.666666667,cup
600,790,butter,"1.2 cup 115 g unsalted butter, softened at room temperature",Misc_96,,1.2,cup
601,791,butter,1.82856685714 cup unsalted butter,Misc_97,,1.828566857,cup
602,792,butter,4.0 sticks 1 cup unsalted butter,Misc_98,,4.0,cup
603,793,butter,"2.66666666667 cup 2 sticks unsalted butter, softened *see notes",Misc_99,,2.666666667,cup
604,794,cake flour,1.0 cup cake flour,AR_119,0.845714283,1.0,cup
605,795,cake flour,0.133333333333 cups unbleached cake flour,E_146,0.5,0.133333333,cup
606,796,cake flour,8.0 cups minus 2 tablespoons cake flour,Misc_1,,8.0,cup
607,797,cake flour,2.33333333333 cups cake flour,Misc_100,,2.333333333,cup
608,798,cake flour,3.2 	cups minus 3.2  tablespoons cake flour,Misc_49,,3.2,cup
609,799,cake flour,2.5 cups cake flour,Misc_94,,2.5,cup
610,800,cake mix,24.333 ounce package yellow cake mix,AR_113,0.8,24.333,ounce
611,801,cake mix,18.25 ounce yellow cake mix,AR_23,0.869999981,18.25,ounce
612,802,cake mix,36.5 ounce moist yellow cake mix,AR_99,0.858333302,36.5,ounce
613,1015,cinnamon,0.5 teaspoon ground cinnamon optional,AR_12,0.873469353,0.5,teaspoon
614,1016,cinnamon,1.3333333333333333 teaspoon ground cinnamon,AR_140,0.584615374,1.333333333,teaspoon
615,1017,cinnamon,2.6666666666666665 teaspoons ground cinnamon,AR_27,0.876923084,2.666666667,teaspoon
616,1018,cinnamon,0.6666666666666666 teaspoon ground cinnamon,AR_96,0.818181801,0.666666667,teaspoon
617,1019,cinnamon,0.6 teaspoon ground cinnamon,Misc_30,,0.6,teaspoon
618,1020,coconut,0.3333333333333333 cup flaked coconut,AR_140,0.584615374,0.333333333,cup
619,1021,coconut,1.0 cup flaked coconut,AR_28,0.873333359,1.0,cup
620,1022,coconut extract,4.0 teaspoon coconut extract,AR_107,0.927272701,4.0,teaspoon
621,1023,cookie mix,2.6666666666666665 cups basic cookie mix,AR_52,0.476190472,2.666666667,cup
622,1024,coriander,0.24 	teaspoon ground coriander,Misc_52,,0.24,teaspoon
623,1025,corn syrup,0.5 cup karoÂ® light or dark corn syrup,AR_88,0.955555534,8.0,tablespoon
624,1026,corn syrup,4.0 tablespoons light corn syrup,Misc_6,,4.0,tablespoon
625,1027,cornstarch,2.13333333333 teaspoons cornstarch,Misc_111,,2.133333333,teaspoon
626,1028,cornstarch,2.13333333333 teaspoons cornstarch,Misc_15,,2.133333333,teaspoon
627,1029,cornstarch,3.0 teaspoon cornstarch,Misc_19,,3.0,teaspoon
628,1030,cornstarch,4.0 teaspoons cornstarch,Misc_56,,4.0,teaspoon
629,1031,cornstarch,8.0 teaspoons cornstarch,Misc_86,,8.0,teaspoon
630,1032,cornstarch,8.0 tsp cornstarch,Misc_87,,8.0,teaspoon
631,1033,cornstarch,1.33333333333 tsp. cornstarch,Misc_95,,1.333333333,teaspoon
632,1034,cream,1.3333333333333333 teaspoon cream,AR_96,0.818181801,1.333333333,teaspoon
633,1035,crispy rice,0.8 cup crispy rice cereal,AR_118,0.830769253,0.8,cup
634,1036,crispy rice,0.6666666666666666 cup crispy rice cereal,AR_19,0.880000019,0.666666667,cup
635,1037,crispy rice,0.5 cup crispy rice cereal,AR_280,,0.5,cup
636,1038,egg,2.0 eggs,AR_1,0.920724583,2.0,egg
637,1039,egg,1.6 eggs,AR_10,0.905162048,1.6,egg
638,1040,egg,1.476923076923077 eggs,AR_101,0.6,1.476923077,egg
639,1041,egg,2.6666666666666665 eggs,AR_102,0.9375,2.666666667,egg
640,1042,egg,1.6 eggs,AR_103,0.88125,1.6,egg
641,1043,egg,8.0 eggs,AR_107,0.927272701,8.0,egg
642,1044,egg,1.1428571428571428 eggs,AR_108,0.867741966,1.142857143,egg
643,1045,egg,1.3333333333333333 eggs,AR_109,0.871794891,1.333333333,egg
644,1046,egg,2.6666666666666665 eggs,AR_11,0.902891922,2.666666667,egg
645,1047,egg,1.0 egg,AR_110,0.868292713,1.0,egg
646,1048,egg,4.0 eggs,AR_111,1.0,4.0,egg
647,1049,egg,2.6666666666666665 eggs,AR_113,0.8,2.666666667,egg
648,1050,egg,1.0 egg,AR_116,0.847999954,1.0,egg
649,1051,egg,1.6 eggs,AR_118,0.830769253,1.6,egg
650,1052,egg,2.0 eggs,AR_119,0.845714283,2.0,egg
651,1053,egg,2.0 eggs,AR_12,0.873469353,2.0,egg
652,1054,egg,4.0 eggs,AR_128,0.714285707,4.0,egg
653,1055,egg,4.0 egg,AR_13,0.909016418,4.0,egg
654,1056,egg,1.3333333333333333 eggs,AR_14,0.90666666,1.333333333,egg
655,1057,egg,2.6666666666666665 eggs,AR_140,0.584615374,2.666666667,egg
656,1058,egg,2.6666666666666665 eggs,AR_141,0.784615374,2.666666667,egg
657,1059,egg,4.0 eggs,AR_142,0.671428585,4.0,egg
658,1060,egg,2.0 egg,AR_144,0.442857122,2.0,egg
659,1061,egg,2.0 eggs,AR_15,0.924302769,2.0,egg
660,1062,egg,2.6666666666666665 eggs,AR_155,0.931135178,2.666666667,egg
661,1063,egg,4.0 egg,AR_156,0.924294472,4.0,egg
662,1064,egg,4.0 egg yolk,AR_156,0.924294472,4.0,egg
663,1065,egg,2.2857142857142856 eggs,AR_16,0.85882349,2.285714286,egg
664,1066,egg,2.0 large eggs,AR_164,0.917012405,2.0,egg
665,1067,egg,2.6666666666666665 eggs,AR_169,0.873728848,2.666666667,egg
666,1068,egg,2.6666666666666665 eggs,AR_19,0.880000019,2.666666667,egg
667,1069,egg,4.0 eggs,AR_195,0.585714293,4.0,egg
668,1070,egg,2.6666666666666665 eggs,AR_196,0.785929632,2.666666667,egg
669,1071,egg,4.0 egg,AR_197,0.706521749,4.0,egg
670,1072,egg,1.3333333333333333 egg,AR_2,0.937981987,1.333333333,egg
671,1073,egg,2.6666666666666665 eggs,AR_21,0.881944466,2.666666667,egg
672,1074,egg,1.3333333333333333 egg,AR_218,0.877419376,1.333333333,egg
673,1075,egg,2.0 eggs,AR_23,0.869999981,2.0,egg
674,1076,egg,4.0 eggs,AR_256,0.870253181,4.0,egg
675,1077,egg,2.0 eggs,AR_26,0.9,2.0,egg
676,1078,egg,1.3333333333333333 egg,AR_27,0.876923084,1.333333333,egg
677,1079,egg,4.0 eggs,AR_28,0.873333359,4.0,egg
678,1080,egg,2.0 eggs,AR_3,0.917986774,2.0,egg
679,1081,egg,1.0 egg,AR_30,0.859829044,1.0,egg
680,1082,egg,3.2 eggs,AR_32,0.830769253,3.2,egg
681,1083,egg,2.6666666666666665 eggs,AR_33,0.826666641,2.666666667,egg
682,1084,egg,4.0 egg,AR_35,0.843636322,4.0,egg
683,1085,egg,2.6666666666666665 eggs,AR_37,0.8,2.666666667,egg
684,1086,egg,2.0 eggs,AR_39,0.6,2.0,egg
685,1087,egg,2.0 eggs,AR_4,0.922985077,2.0,egg
686,1088,egg,4.0 eggs,AR_43,0.828866005,4.0,egg
687,1089,egg,2.0 eggs,AR_45,0.821052647,2.0,egg
688,1090,egg,8.0 eggs,AR_47,0.7125,8.0,egg
689,1091,egg,4.0 eggs,AR_48,0.677777767,4.0,egg
690,1092,egg,2.6666666666666665 eggs,AR_49,0.592592573,2.666666667,egg
691,1093,egg,2.0 eggs,AR_5,0.937341785,2.0,egg
692,1094,egg,4.0 eggs,AR_50,0.66500001,4.0,egg
693,1095,egg,1.3333333333333333 egg,AR_52,0.476190472,1.333333333,egg
694,1096,egg,4.0 eggs,AR_53,0.692473125,4.0,egg
695,1097,egg,4.0 egg white,AR_54,0.723741007,4.0,egg
696,1098,egg,4.0 eggs,AR_55,0.385714293,4.0,egg
697,1099,egg,2.0 eggs,AR_57,0.595505619,2.0,egg
698,1100,egg,4.0 eggs,AR_66,0.902002907,4.0,egg
699,1101,egg,1.5 large egg,AR_67,0.939130402,1.5,egg
700,1102,egg,3.0 large egg,AR_69,0.920792103,3.0,egg
701,1103,egg,1.3333333333333333 egg,AR_7,0.896335125,1.333333333,egg
702,1104,egg,1.6 eggs,AR_70,0.91003809,1.6,egg
703,1105,egg,2.0 eggs,AR_78,0.915186214,2.0,egg
704,1106,egg,4.0 eggs,AR_79,0.633333349,4.0,egg
705,1107,egg,4.0 eggs,AR_8,0.942446041,4.0,egg
706,1108,egg,4.0 egg,AR_84,0.905737686,4.0,egg
707,1109,egg,1.0 egg,AR_88,0.955555534,1.0,egg
708,1110,egg,1.6 eggs,AR_89,0.909890079,1.6,egg
709,1111,egg,4.0 eggs,AR_90,0.902608681,4.0,egg
710,1112,egg,4.0 eggs,AR_91,0.928301907,4.0,egg
711,1113,egg,3.2 eggs,AR_95,0.844067764,3.2,egg
712,1114,egg,2.6666666666666665 eggs,AR_96,0.818181801,2.666666667,egg
713,1115,egg,1.6 eggs,AR_97,0.933333302,1.6,egg
714,1116,egg,4.0 eggs,AR_98,0.90666666,4.0,egg
715,1117,egg,2.0 egg,AR_99,0.858333302,2.0,egg
716,1118,egg,1.0 egg,E_133,0.75,1.0,egg
717,1119,egg,0.266666666667 large eggs,E_146,0.5,0.266666667,egg
718,1120,egg,1.33333333333 large eggs,E_197,0.875,1.333333333,egg
719,1121,egg,2.4 large egg room temperature,E_21,0.75,2.4,egg
720,1122,egg,4.0 large egg yolks,E_215,0.875,4.0,egg
721,1123,egg,2.0 large egg,E_215,0.875,2.0,egg
722,1124,egg,1.33333333333 large egg,E_220,0.75,1.333333333,egg
723,1125,egg,5.14285714286 large eggs,E_230,0.875,5.142857143,egg
724,1126,egg,4.0 large eggs,E_258,0.75,4.0,egg
725,1127,egg,4.8 large eggs,E_26,0.875,4.8,egg
726,1128,egg,2.66666666667 large eggs,E_362,0.625,2.666666667,egg
727,1129,egg,2.28571428571 large eggs,E_375,0.75,2.285714286,egg
728,1130,egg,2.18181818182 egg,E_399,1.0,2.181818182,egg
729,1131,egg,0.32 large egg,E_509,0.75,0.32,egg
730,1132,egg,3.2 large eggs,E_79,0.75,3.2,egg
731,1133,egg,1.92 large eggs,E_87,0.75,1.92,egg
732,1134,egg,16.0 eggs,E_88,0.375,16.0,egg
733,1135,egg,2.0 large eggs at room temperature,E_89,0.875,2.0,egg
734,1136,egg,1.6 large eggs,E_91,1.0,1.6,egg
735,1137,egg,8.0 large eggs,Misc_1,,8.0,egg
736,1138,egg,3.2 large eggs,Misc_10,,3.2,egg
737,1139,egg,5.33333333333 large eggs,Misc_100,,5.333333333,egg
738,1140,egg,3.0 large egg,Misc_101,,3.0,egg
739,1141,egg,3.0 large egg yolk,Misc_101,,3.0,egg
740,1142,egg,8.0 eggs,Misc_102,,8.0,egg
741,1143,egg,2.66666666667 eggs,Misc_103,,2.666666667,egg
742,1144,egg,1.6 large egg,Misc_104,,1.6,egg
743,1145,egg,8.0 egg,Misc_105,,8.0,egg
744,1146,egg,"1.33333333333 whole egg, plus 1.33333333333 yolk",Misc_106,,1.333333333,egg
745,1147,egg,1.6 large egg,Misc_107,,1.6,egg
746,1148,egg,2.0 large egg,Misc_108,,2.0,egg
747,1149,egg,4.0 large eggs,Misc_109,,4.0,egg
748,1150,egg,1.6 large eggs,Misc_11,,1.6,egg
749,1151,egg,"1.5 large egg, straight from the fridge",Misc_110,,1.5,egg
750,1152,egg,1.06666666667 large egg + 1.06666666667 yolks room temperature preferred*,Misc_111,,1.066666667,egg
751,1153,egg,5.33333333333 large eggs,Misc_112,,5.333333333,egg
752,1154,egg,2.28571428571 large eggs,Misc_113,,2.285714286,egg
753,1155,egg,3.2 large eggs,Misc_114,,3.2,egg
754,1156,egg,2.0 large egg,Misc_12,,2.0,egg
755,1157,egg,2.66666666667 large eggs,Misc_13,,2.666666667,egg
756,1158,egg,"3.69230769231 large eggs, at room temperature",Misc_14,,3.692307692,egg
757,1159,egg,1.06666666667 large egg + 1.06666666667 yolks room temperature preferred*,Misc_15,,1.066666667,egg
758,1160,egg,2.0 eggs,Misc_16,,2.0,egg
759,1161,egg,2.0 large land o lakesÂ® eggs,Misc_17,,2.0,egg
760,1162,egg,1.33333333333 large egg,Misc_18,,1.333333333,egg
761,1163,egg,3.0 eggs room temperature preferred,Misc_19,,3.0,egg
762,1164,egg,1.0 egg,Misc_2,,1.0,egg
763,1165,egg,4.0 large eggs,Misc_20,,4.0,egg
764,1166,egg,2.0 large egg,Misc_21,,2.0,egg
765,1167,egg,2.0 large egg yolk,Misc_21,,2.0,egg
766,1168,egg,2.0 large eggs,Misc_22,,2.0,egg
767,1169,egg,4.0 large eggs,Misc_23,,4.0,egg
768,1170,egg,"1.33333333333 large eggs, slightly beaten",Misc_24,,1.333333333,egg
769,1171,egg,4.0 extra large eggs,Misc_25,,4.0,egg
770,1172,egg,4.0 large eggs,Misc_26,,4.0,egg
771,1173,egg,"4.0 large eggs, at room temperature",Misc_27,,4.0,egg
772,1174,egg,"4.0 large eggs, at room temperature",Misc_28,,4.0,egg
773,1175,egg,1.33333333333 large egg,Misc_29,,1.333333333,egg
774,1176,egg,1.33333333333 egg yolk when i double the recipe i do 3 eggs instead of 2 eggs and 2 yolksâ¦ itâs up to you,Misc_29,,1.333333333,egg
775,1177,egg,1.33333333333 egg plus 1 yolk,Misc_3,,1.333333333,egg
776,1178,egg,4.8 large eggs,Misc_30,,4.8,egg
777,1179,egg,1.6 eggs,Misc_31,,1.6,egg
778,1180,egg,4.0 eggs,Misc_32,,4.0,egg
779,1181,egg,1.92 eggs,Misc_33,,1.92,egg
780,1182,egg,6.85714285714 large eggs*,Misc_34,,6.857142857,egg
781,1183,egg,1.84615384615 large egg,Misc_35,,1.846153846,egg
782,1184,egg,3.0 large eggs,Misc_36,,3.0,egg
783,1185,egg,2.66666666667 large eggs room temperature,Misc_37,,2.666666667,egg
784,1186,egg,3.2 eggs,Misc_38,,3.2,egg
785,1187,egg,1.6 eggs,Misc_39,,1.6,egg
786,1188,egg,4.8 egg,Misc_4,,4.8,egg
787,1189,egg,2.0 large eggs,Misc_40,,2.0,egg
788,1190,egg,2.4 large eggs,Misc_41,,2.4,egg
789,1191,egg,3.2 eggs,Misc_42,,3.2,egg
790,1192,egg,"2.52631578947 large eggs, room temperature",Misc_43,,2.526315789,egg
791,1193,egg,2.0 large egg + 2.0 egg yolk,Misc_44,,2.0,egg
792,1194,egg,2.66666666667 goldhen large eggs,Misc_45,,2.666666667,egg
793,1195,egg,2.0 egg,Misc_46,,2.0,egg
794,1196,egg,1.14285714286 large eggs,Misc_47,,1.142857143,egg
795,1197,egg,1.33333333333 large egg,Misc_48,,1.333333333,egg
796,1198,egg,3.2 	large eggs,Misc_49,,3.2,egg
797,1199,egg,2.90909090909 eggs,Misc_5,,2.909090909,egg
798,1200,egg,4.0 	eggs,Misc_50,,4.0,egg
799,1201,egg,2.13333333333 	large eggs,Misc_51,,2.133333333,egg
800,1202,egg,"1.92 	large eggs, at room temperature",Misc_52,,1.92,egg
801,1203,egg,3.0 	large egg,Misc_53,,3.0,egg
802,1204,egg,3.0 	large egg yolk,Misc_53,,3.0,egg
803,1205,egg,1.33333333333 egg,Misc_54,,1.333333333,egg
804,1206,egg,"2.28571428571 extra large eggs, room temperature",Misc_55,,2.285714286,egg
805,1207,egg,"2.0 large egg, at room temperature",Misc_56,,2.0,egg
806,1208,egg,"4.0 eggs, whole",Misc_60,,4.0,egg
807,1209,egg,2.0 large eggs,Misc_61,,2.0,egg
808,1210,egg,4.0 eggs,Misc_62,,4.0,egg
809,1211,egg,"1.77777777778 large egg, cracked into a small cup or saucer",Misc_63,,1.777777778,egg
810,1212,egg,"2.4 large eggs, beaten",Misc_64,,2.4,egg
811,1213,egg,1.0 egg,Misc_65,,1.0,egg
812,1214,egg,2.0 egg,Misc_67,,2.0,egg
813,1215,egg,2.0 large egg,Misc_68,,2.0,egg
814,1216,egg,4.0 egg,Misc_69,,4.0,egg
815,1217,egg,4.8 eggs,Misc_7,,4.8,egg
816,1218,egg,1.33333333333 large egg,Misc_70,,1.333333333,egg
817,1219,egg,4.8 large egg,Misc_72,,4.8,egg
818,1220,egg,2.0 eggs,Misc_73,,2.0,egg
819,1221,egg,2.66666666667 eggs,Misc_74,,2.666666667,egg
820,1222,egg,3.55555555556 large eggs,Misc_75,,3.555555556,egg
821,1223,egg,"4.0 large or extra large eggs, room temperature",Misc_76,,4.0,egg
822,1224,egg,3.42857142857 each eggs,Misc_77,,3.428571429,egg
823,1225,egg,2.4 egg,Misc_78,,2.4,egg
824,1226,egg,3.42857142857 large egg,Misc_79,,3.428571429,egg
825,1227,egg,1.74545454545 eggs,Misc_8,,1.745454545,egg
826,1228,egg,4.0 egg,Misc_80,,4.0,egg
827,1229,egg,2.66666666667 large egg,Misc_81,,2.666666667,egg
828,1230,egg,2.66666666667 additional egg yolk,Misc_81,,2.666666667,egg
829,1231,egg,3.42857142857 egg,Misc_82,,3.428571429,egg
830,1232,egg,2.0 eggs,Misc_83,,2.0,egg
831,1233,egg,3.69230769231 egg,Misc_84,,3.692307692,egg
832,1234,egg,3.69230769231 egg yolk,Misc_84,,3.692307692,egg
833,1235,egg,1.33333333333 large egg,Misc_85,,1.333333333,egg
834,1236,egg,4.0 egg,Misc_86,,4.0,egg
835,1237,egg,4.0 egg + 4.0 egg yolk,Misc_87,,4.0,egg
836,1238,egg,3.42857142857 large egg,Misc_89,,3.428571429,egg
837,1239,egg,1.0 egg,Misc_9,,1.0,egg
838,1240,egg,7.2 eggs,Misc_90,,7.2,egg
839,1241,egg,"1.0 egg + 1.0 yolk, room temperature",Misc_91,,1.0,egg
840,1242,egg,2.66666666667 egg,Misc_92,,2.666666667,egg
841,1243,egg,2.66666666667 eggs,Misc_93,,2.666666667,egg
842,1244,egg,"2.66666666667 large eggs, room temperature",Misc_94,,2.666666667,egg
843,1245,egg,2.66666666667 eggs,Misc_95,,2.666666667,egg
844,1246,egg,2.4 large egg,Misc_96,,2.4,egg
845,1247,egg,2.74285714286 large eggs,Misc_97,,2.742857143,egg
846,1248,egg,2.0 large egg plus 2.0 egg yolk,Misc_98,,2.0,egg
847,1249,egg,"5.33333333333 large eggs, cold",Misc_99,,5.333333333,egg
848,1250,espresso,4.0 tsp instant espresso powder,Misc_87,,4.0,teaspoon
849,1251,flour,2.25 cup flour,Misc_83,,2.25,cup
850,1252,graham cracker,0.36923076923076925 cup finely ground graham cracker crumbs,AR_101,0.6,0.369230769,cup
851,1253,honey,0.6666666666666666 cup honey,AR_19,0.880000019,0.666666667,cup
852,1254,honey,2.6666666666666665 teaspoons honey,AR_33,0.826666641,0.05555,cup
853,1255,instant coffee,6.0 teaspoons instant espresso coffee powder,AR_84,0.905737686,6.0,teaspoon
854,1256,lemon juice,1.2 teaspoon lemon juice,Misc_30,,1.2,teaspoon
855,1257,liquer,2.0 teaspoon coffee flavored liqueur,AR_128,0.714285707,2.0,teaspoon
856,1258,liquer,2.0 tablespoon coffee flavored liqueur,AR_91,0.928301907,18.0,teaspoon
857,1259,macadmia,1.0 cup chopped macadamia nuts,AR_28,0.873333359,1.0,cup
858,1260,maple,0.7384615384615385 tablespoons real maple syrup,AR_101,0.6,0.738461538,tablespoon
859,1261,maple,0.375 cup maple syrup 60ml,Misc_19,,6.086,tablespoon
860,1262,margarine,0.36923076923076925 cup margarine,AR_101,0.6,0.369230769,cup
861,1263,margarine,0.6666666666666666 cup margarine softened,AR_102,0.9375,0.666666667,cup
862,1264,margarine,1.0 cup margarine softened,AR_15,0.924302769,1.0,cup
863,1265,margarine,0.6000000000000001 cup margarine,AR_32,0.830769253,0.6,cup
864,1266,margarine,1.0 cup butter or margarine,AR_45,0.821052647,1.0,cup
865,1267,margarine,2.0 cup margarine,AR_53,0.692473125,2.0,cup
866,1268,margarine,0.75 cup butter or margarine softened,AR_88,0.955555534,0.75,cup
867,1269,margarine,"1.0 cups butter or margarine, softened save $",Misc_16,,1.0,cup
868,1270,margarine,"1.0 cup butter or margarine, softened",Misc_61,,1.0,cup
869,1271,margarine,"1.0 cup butter or margarine, softened",Misc_67,,1.0,cup
870,1272,margarine,"1.0 cup butter or margarine, softened",Misc_9,,1.0,cup
871,1273,marshmallows,2.0 cups miniature marshmallows,AR_140,0.584615374,2.0,cup
872,1274,milk,8.0 tablespoons milk,AR_107,0.927272701,8.0,tablespoon
873,1275,milk,1.0 tablespoon milk,AR_110,0.868292713,1.0,tablespoon
874,1276,milk,1.3333333333333333 tablespoons milk,AR_14,0.90666666,1.333333333,tablespoon
875,1277,milk,5.333333333333333 tablespoons milk,AR_21,0.881944466,5.333333333,tablespoon
876,1278,milk,2.0 tablespoons milk,AR_39,0.6,2.0,tablespoon
877,1279,milk,2.0 cups milk,AR_50,0.66500001,32.0,tablespoon
